form	lemma	POS	morph
པ་	པ་	PART
དང་	དང་	NO_POS
།		PUNCT
སྟག་ལུང་པ་	སྟག་ལུང་པ་	OTHER
འི་	གི་	PART
མཁན་སློབ་	མཁན་སློབ་	NOUN
ཆོ་	ཆོ་	NOUN
གསུམ་	གསུམ་	NUM
དང་	དང་	NO_POS
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
འབྲུག་པ་	འབྲུག་པ་	OTHER
འི་	གི་	PART
ཆོས་རྗེ་	ཆོས་རྗེ་	NOUN
རིན་ཆེན་	རིན་ཆེན་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཏི་སེ་	ཏི་སེ་	PROPN
འི་	གི་	PART
རྡོ་		
འཛིན་	འཛིན་	VERB
མགོན་པོ་	མགོན་པོ་	NOUN
ཡེ་ཤེས་	ཡེ་ཤེས་	NOUN
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
དཔལ་ལྡན་	དཔལ་ལྡན་	ADJ
བློ་གྲོས་	བློ་གྲོས་	NOUN
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
ལ་	ལ་	PART
ཕྱི་	ཕྱི་	NOUN
འི་	གི་	PART
རྡོ་		
འཛིན་	འཛིན་	VERB
བློ་གྲོས་	བློ་གྲོས་	NOUN
དཔལ་ལྡན་པ་	དཔལ་ལྡན་པ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
རྡོ་		
འཛིན་	འཛིན་	VERB
ཀུན་དགའ་	ཀུན་དགའ་	PROPN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
ཞེས་་	ཞེས་པ་	PART
དང་	དང་	NO_POS
།		PUNCT
ཙཱ་	ཙཱ་	NO_POS
རི་	རི་	NOUN
རྡོ་		
འཛིན་	འཛིན་	VERB
བསོད་ནམས་	བསོད་ནམས་	NOUN
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གནས་	གནས་	NOUN
གསུམ་	གསུམ་	NUM
གངས་རི་	གངས་རི་	NOUN
འི་	གི་	PART
རྡོ་		
འཛིན་	འཛིན་	VERB
ཆེན་པོ་	ཆེན་པོ་	ADJ
རྣམས་	རྣམས་	DET
དང་	དང་	NO_POS
།		PUNCT
མདོར་ན་	མདོར་ན་	NO_POS
སྟོད་	སྟོད་	NOUN
ཀྱི་	གི་	PART
ཁ་ཆེ་	ཁ་ཆེ་	PROPN
ན་	ནས་	PART
༑		PUNCT
སྨད་	སྨད་	NOUN
ཀྱི་	གི་	PART
རྒྱ་	རྒྱ་	NOUN
འི་	གི་	PART
འཁོར་ས་	འཁོར་ས་	NO_POS
ཡན་ཆད་	ཡན་ཆད་	ADV
ཀྱི་	གི་	PART
བ་	བ་	NOUN
ན་	ལ་	PART
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
དབུ་	དབུ་	NOUN
གཙང་	གཙང་	PROPN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
ཆེ་	ཆེ་	VERB
བཙུན་	བཙུན་	VERB
དང་	དང་	NO_POS
།		PUNCT
དགེ་བཤེས་	དགེ་བཤེས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྣལ་འབྱོར་པ་	རྣལ་འབྱོར་པ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱིས་	གིས་	PART
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱི་	གི་	PART
ཞབས་	ཞབས་	NOUN
ལ་	ལ་	PART
གཏུགས་	གཏུགས་	VERB
ཤིང་	ཅིང་	PART
ཐེ་ཚོམ་	ཐེ་ཚོམ་	NOUN
སྒྲོ་འདོགས་	སྒྲོ་འདོགས་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
བཅད་	བཅད་	VERB
ན་	ནས་	PART
།		PUNCT
གངས་རི་	གངས་རི་	NOUN
འི་	གི་	PART
ཁྲོད་	ཁྲོད་	NOUN
ཀྱི་	གི་	PART
གནས་	གནས་	NOUN
གསུམ་	གསུམ་	NUM
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
གཡའ་ཁྲོད་	གཡའ་ཁྲོད་	NOUN
དང་	དང་	NO_POS
གངས་	གངས་	NOUN
ཁྲོད་	ཁྲོད་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
བཟུང་	བཟུང་	NO_POS
ན་	ནས་	PART
།		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
ཚོགས་པ་	ཚོགས་པ་	VERB
རྒྱ་མཚོ་	རྒྱ་མཚོ་	NOUN
ལྟ་བུ་	ལྟ་བུ་	NOUN
སྐྱོང་བ་	སྐྱོང་བ་	VERB
འི་	གི་	PART
འགྲོ་དོན་	འགྲོ་དོན་	NOUN
།		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
ཚེ་སྒྲུབ་པ་	ཚེ་སྒྲུབ་པ་	NOUN
སྙོམས་པ་	སྙོམས་པ་	VERB
འི་	གི་	PART
ཉམས་ལེན་	ཉམས་ལེན་	NOUN
།		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
གིས་	གིས་	PART
ནི་	ནི་	NO_POS
༑		PUNCT
ལོ་	གོ་	PART
གསུམ་	གསུམ་	NUM
ཕྱོགས་	ཕྱོགས་	NOUN
གསུམ་	གསུམ་	NUM
གྱི་	གི་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
།		PUNCT
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཀྱང་	ཀྱང་	PART
དབྱར་	དབྱར་	ADV
མཚམས་	མཚམས་	NOUN
དགུན་	དགུན་	ADV
མཚམས་	མཚམས་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
འི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
སྒྲུབ་བརྒྱུད་	སྒྲུབ་བརྒྱུད་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
རྒྱལ་མཚན་	རྒྱལ་མཚན་	NOUN
བཙུགས་པ་	བཙུགས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
འདི་ཉིད་	འདི་ཉིད་	OTHER
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འི་	གི་	PART
བདག་པོ་	བདག་པོ་	NOUN
ཐུབ་དབང་	ཐུབ་དབང་	NOUN
གཉིས་པ་	གཉིས་པ་	NUM
ལྟ་བུ་	ལྟ་བུ་	NOUN
ར་	ལ་	PART
གྱུར་པ་	གྱུར་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
ཡང་	ཀྱང་	PART
དུས་སྐབས་	དུས་སྐབས་	OTHER
དང་	དང་	NO_POS
།		PUNCT
བཀའ་	བཀའ་	NOUN
རབ་འབྱམས་	རབ་འབྱམས་	ADJ
སྨྲ་བ་	སྨྲ་བ་	VERB
འི་	གི་	PART
དབང་པོ་	དབང་པོ་	NOUN
རྡོ་རྗེ་	རྡོ་རྗེ་	NOUN
རྒྱལ་མཚན་པ་	རྒྱལ་མཚན་པ་	NOUN
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
༑		PUNCT
སྔ་	སྔ་	NOUN
ན་	ནས་	PART
སྨིན་གྲོལ་	སྨིན་གྲོལ་	NOUN
ལ་	ལ་	PART
བཀོད་པ་	བཀོད་པ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྒོམ་ཞྭ་	སྒོམ་ཞྭ་	NO_POS
བཀའ་	བཀའ་	NOUN
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
ཕྱག་རྒྱ་	ཕྱག་རྒྱ་	NOUN
སོགས་	སོགས་	DET
རྟེན་འབྲེལ་	རྟེན་འབྲེལ་	NOUN
གནང་སྦྱིན་	གནང་སྦྱིན་	NO_POS
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
མཛད་	མཛད་	VERB
ན་	ནས་	PART
།		PUNCT
སྤྱི་		
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
སྒོ་	སྒོ་	ADV
བཀའ་	བཀའ་	NOUN
བརྒྱུད་	བརྒྱུད་	NO_POS
ཀྱི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འཛིན་	འཛིན་	VERB
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
བཀའ་ལུང་	བཀའ་ལུང་	NOUN
ཞིབ་རྒྱས་	ཞིབ་རྒྱས་	NOUN
སུ་	ལ་	PART
གནང་བ་	གནང་བ་	NO_POS
ལ་སོགས་	ལ་སོགས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
དུས་	དུས་	NOUN
རྟག་	རྟག་	VERB
ཏུ་	ལ་	PART
རྒྱལ་བ་	རྒྱལ་བ་	NOUN
འི་	གི་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འཕེལ་བ་	འཕེལ་བ་	VERB
འི་	གི་	PART
ཐབས་	ཐབས་	NOUN
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
ལ་	ལ་	PART
འཇུག་པ་	འཇུག་པ་	VERB
ར་	ལ་	PART
མཛད་	མཛད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཞན་	གཞན་	DET
ཡང་	ཀྱང་	PART
རྗེ་བཙུན་	རྗེ་བཙུན་	NOUN
དམ་པ་	དམ་པ་	VERB
ཀུན་དགའ་	ཀུན་དགའ་	PROPN
རིན་ཆེན་	རིན་ཆེན་	OTHER
དཔལ་	དཔལ་	OTHER
བཟང་པོ་	བཟང་པོ་	ADJ
འདི་ཉིད་	འདི་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
ཡི་དམ་	ཡི་དམ་	NOUN
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ཞལ་གཟིགས་	ཞལ་གཟིགས་	NO_POS
ན་	ནས་	PART
༑		PUNCT
ཆོ་	ཆོ་	NOUN
དངོ་	དངོ་	NOUN
སུ་	ལ་	PART
གསན་པ་	གསན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
གི་	གི་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
རྩོལ་	རྩོལ་	NO_POS
མེད་	མེད་	VERB
དུ་	ལ་	PART
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྡེ་བརྒྱད་	སྡེ་བརྒྱད་	OTHER
དང་	དང་	NO_POS
མི་མ་ཡིན་	མི་མ་ཡིན་	NO_POS
བྲན་	བྲན་	NOUN
དུ་	ལ་	PART
འཁོལ་བ་	འཁོལ་བ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སྔོན་	སྔོན་	ADV
མཁྱེན་	མཁྱེན་	VERB
དང་	དང་	NO_POS
གྲུབ་རྟགས་	གྲུབ་རྟགས་	NOUN
དཔག་	དཔག་	VERB
ཏུ་	ལ་	PART
མེད་པ་	མེད་པ་	VERB
སྟོན་	སྟོན་	VERB
ནུས་པ་	ནུས་པ་	VERB
སོགས་	སོགས་	DET
སྐུ་གསུང་ཐུགས་	སྐུ་གསུང་ཐུགས་	NOUN
ཀྱི་	གི་	PART
ཡོན་ཏན་	ཡོན་ཏན་	NOUN
བསམ་	བསམ་	NOUN
གྱིས་	གིས་	PART
མི་	མི་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
ཡོད་	ཡོད་	VERB
ཀྱང་	ཀྱང་	PART
།		PUNCT
ཕལ་ཆེ་		
ནི་	ནི་	NO_POS
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
གསང་བ་	གསང་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གྱིས་	གིས་	PART
སྦེད་པ་	སྦེད་པ་	NO_POS
ཁོ་ན་	ཁོ་ན་	DET
རང་	རང་	PRON
མཛད་པ་	མཛད་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ཞིང་	ཅིང་	PART
།		PUNCT
སྐུ་ཚེ་	སྐུ་ཚེ་	NOUN
འི་	གི་	PART
སྟོད་	སྟོད་	NOUN
ལ་སོ་	ལ་སོ་	NO_POS
སོ་སྐྱེ་བོ་	སོ་སྐྱེ་བོ་	NOUN
འི་	གི་	PART
མིག་ལམ་	མིག་ལམ་	NO_POS
དུ་	ལ་	PART
ཅུང་ཟད་	ཅུང་ཟད་	ADV
རིག་པ་	རིག་པ་	VERB
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
།		PUNCT
སྔ་	སྔ་	NOUN
གོང་	གོང་	NOUN
དུ་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ལྟ་	ལྟ་	OTHER
ཟུར་ཙམ་	ཟུར་ཙམ་	NO_POS
བསྟན་པ་	བསྟན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ལ་	ལ་	PART
།		PUNCT
སྐུ་ཚེ་	སྐུ་ཚེ་	NOUN
འི་	གི་	PART
སྨད་	སྨད་	NOUN
ལ་	ལ་	PART
མཁའ་འགྲོ་	མཁའ་འགྲོ་	NOUN
ཆོས་སྐྱོང་	ཆོས་སྐྱོང་	NOUN
གི་	གི་	PART
ཕྲིན་ལས་	ཕྲིན་ལས་	NOUN
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
མཐུ་སྟོབས་	མཐུ་སྟོབས་	NOUN
དང་	དང་	NO_POS
རྡུ་	རྡུ་	NO_POS
འཕྲུལ་	འཕྲུལ་	VERB
གྱི་	གི་	PART
ནུས་པ་	ནུས་པ་	VERB
ས་	གིས་	PART
བདུད་	བདུད་	NOUN
དང་	དང་	NO_POS
ལོག་འདྲེན་	ལོག་འདྲེན་	NOUN
ཚ་	ཚ་	VERB
བཅད་	བཅད་	VERB
ཅིང་	ཅིང་	PART
ཟིལ་	ཟིལ་	NOUN
གྱིས་	གིས་	PART
མནན་པ་	མནན་པ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
ནི་	ནི་	NO_POS
༑		PUNCT
ལ་	ལ་	ADP
ས་	གིས་	PART
དག་པ་	དག་པ་	VERB
འི་	གི་	PART
སྐུ་འཁོར་	སྐུ་འཁོར་	OTHER
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ཆ་	ཆ་	NOUN
ཟུར་ཙམ་	ཟུར་ཙམ་	NO_POS
རིག་པ་	རིག་པ་	VERB
མདོར་བསྡུས་	མདོར་བསྡུས་	OTHER
ཙམ་	ཙམ་	DET
བརྗོད་	བརྗོད་	VERB
ན་	ལ་	PART
།		PUNCT
བླ་མ་	བླ་མ་	NOUN
འབྲི་གུང་	འབྲི་གུང་	OTHER
རས་ཆེན་པ་	རས་ཆེན་པ་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
།		PUNCT
དུས་	དུས་	NOUN
ནམ་ཞིག་	ནམ་ཞིག་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
འབྲུམ་བུ་	འབྲུམ་བུ་	NO_POS
སྙུང་	སྙུང་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
རྡོ་	རྡོ་	NOUN
ར་	ར་	ADP
དཀར་མོ་	དཀར་མོ་	ADJ
ར་	ལ་	PART
སྦྲ་	སྦྲ་	NOUN
ཕུབ་	ཕུབ་	VERB
ན་	ནས་	PART
དཔོན་སློབ་	དཔོན་སློབ་	NOUN
འགའ་	འགའ་	DET
བཞུགས་	བཞུགས་	VERB
དུས་	དུས་	NOUN
།		PUNCT
སྙུང་	སྙུང་	NO_POS
ཟུག་	ཟུག་	VERB
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
ཆེ་	ཆེ་	VERB
ཞིང་	ཅིང་	PART
ཐུགས་	ཐུགས་	NOUN
རབ་ཏུ་འཁྲུག་པ་	རབ་ཏུ་འཁྲུག་པ་	NO_POS
འི་	གི་	PART
གཟིགས་	གཟིགས་	VERB
སྣང་	སྣང་	VERB
ལ་	ལ་	PART
།		PUNCT
འདུག་ས་	འདུག་ས་	VERB
འི་	གི་	PART
ས་གཞི་	ས་གཞི་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ཆུ་	ཆུ་	VERB
གང་བ་	གང་བ་	VERB
།		PUNCT
ནམ་མཁའ་	ནམ་མཁའ་	NOUN
མེ་	མེ་	NOUN
ས་	གིས་	PART
ཁྱབ་པ་	ཁྱབ་པ་	VERB
།		PUNCT
བར་སྣང་	བར་སྣང་	NOUN
མུན་ནག་	མུན་ནག་	ADJ
འཁྲིགས་པ་	འཁྲིགས་པ་	VERB
འི་	གི་	PART
དཀྱིལ་	དཀྱིལ་	NOUN
དུ་	ལ་	PART
།		PUNCT
གཤིན་རྗེ་	གཤིན་རྗེ་	OTHER
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
ས་	གིས་	PART
མཚོན་	མཚོན་	NOUN
ཐོགས་	ཐོགས་	VERB
ན་	ནས་	PART
།		PUNCT
ཡ་ང་བ་	ཡ་ང་བ་	ADJ
འི་	གི་	PART
ལྟ་	ལྟ་	NOUN
སྣ་ཚོགས་པ་	སྣ་ཚོགས་པ་	DET
ས་	གིས་	PART
སྡིགས་	སྡིགས་	NO_POS
ཤིང་	ཅིང་	PART
།		PUNCT
དེ་	སྟེ་	PART
དང་	དང་	NO_POS
དུས་མཉམ་པ་	དུས་མཉམ་པ་	ADV
ར་	ལ་	PART
།		PUNCT
དཔོན་སློབ་	དཔོན་སློབ་	NOUN
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
ཤངས་	ཤངས་	PROPN
ལམ་	གམ་	PART
དུ་	ལ་	PART
།		PUNCT
གསེབ་	གསེབ་	NOUN
དྲི་	དྲི་	NOUN
རྒྱལ་	རྒྱལ་	VERB
ལྷོག་ལྷོག་	ལྷོག་ལྷོག་	NO_POS
བྱུང་བ་	བྱུང་བ་	VERB
འི་	གི་	PART
ཚེ་	ཚེ་	NOUN
།		PUNCT
དབུ་	དབུ་	NOUN
མང་པོ་	མང་པོ་	ADJ
རྩེགས་པ་	རྩེགས་པ་	NO_POS
འི་	གི་	PART
ཤིན་ཏུ་	ཤིན་ཏུ་	NO_POS
འཇིགས་པ་	འཇིགས་པ་	VERB
འི་	གི་	PART
གཟུགས་	གཟུགས་	NOUN
ཤིག་	ཅིག་	PART
མཐོང་	མཐོང་	VERB
བྱུང་	བྱུང་	VERB
མ་	མ་	PART
ཐག་	ཐག་	VERB
དང་པོ་	དང་པོ་	ADJ
ར་	ལ་	PART
དགོངས་པ་	དགོངས་པ་	VERB
ལ་	ལ་	PART
འཇིགས་བྱེད་	འཇིགས་བྱེད་	OTHER
རེད་	རེད་	VERB
སྙམ་པ་	སྙམ་པ་	VERB
འི་	གི་	PART
སྣང་བ་	སྣང་བ་	VERB
བྱུང་བ་	བྱུང་བ་	VERB
ལ་	ལ་	PART
།		PUNCT
གཟུགས་བརྙན་	གཟུགས་བརྙན་	NOUN
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
དབུ་	དབུ་	NOUN
དགུ་པོ་	དགུ་པོ་	NUM
སྦ་བ་	སྦ་བ་	VERB
དགུ་	དགུ་	NUM
བྱས་པ་	བྱས་པ་	VERB
འི་	གི་	PART
མདོག་	མདོག་	NOUN
སྔོ་སྐྱ་	སྔོ་སྐྱ་	NO_POS
ཐལ་བ་	ཐལ་བ་	NOUN
འི་	གི་	PART
མདོག་	མདོག་	NOUN
ཅན་	ཅན་	PART
ཞིག་	ཅིག་	PART
གིས་	གིས་	PART
བགྲད་	བགྲད་	NO_POS
མིག་	མིག་	NOUN
དང་	དང་	NO_POS
།		PUNCT
མི་	མི་	PART
སྡུག་པ་	སྡུག་པ་	VERB
འི་	གི་	PART
རྣམ་འགྱུར་	རྣམ་འགྱུར་	NOUN
མང་པོ་	མང་པོ་	ADJ
བསྟན་	བསྟན་	VERB
བྱུང་བ་	བྱུང་བ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཐུགས་	ཐུགས་	NOUN
དྲན་མེད་	དྲན་མེད་	ADJ
དུ་	ལ་	PART
འགྲོ་	འགྲོ་	VERB
ཚད་པ་	ཚད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
ཨ་	ཨ་	X
ཙ་	ཙ་	NOUN
མ་	མ་	PART
སེམས་ཅན་	སེམས་ཅན་	NOUN
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	PART
༑		PUNCT
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འི་	གི་	PART
བདུད་	བདུད་	NOUN
ཀྱི་	གི་	PART
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
ཞིང་	ཅིང་	PART
འཇིགས་པ་	འཇིགས་པ་	VERB
བསྐྱེད་པ་	བསྐྱེད་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
འདི་	འདི་	DET
།		PUNCT
སྙིང་	སྙིང་	NOUN
རེ་	རེ་	DET
རྗེ་	རྗེ་	NO_POS
སྙམ་པ་	སྙམ་པ་	VERB
འི་	གི་	PART
སྙིང་རྗེ་	སྙིང་རྗེ་	NOUN
ཚད་	ཚད་	NOUN
མེད་པ་	མེད་པ་	VERB
ཐུགས་ལས་	ཐུགས་ལས་	NOUN
འཁྲུངས་	འཁྲུངས་	NO_POS
ཏེ་	སྟེ་	PART
།		PUNCT
སྡུག་བསྔལ་	སྡུག་བསྔལ་	NOUN
འདི་	འདི་	DET
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐར་བ་	ཐར་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ལ་	ལ་	PART
།		PUNCT
རྗེ་	རྗེ་	NO_POS
ལ་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
འདེབས་པ་	འདེབས་པ་	VERB
ལ་	ལ་	ADP
ས་	གིས་	PART
ཐབས་	ཐབས་	NOUN
གཞན་	གཞན་	DET
མེད་	མེད་	VERB
སྙམ་	སྙམ་	VERB
ན་	ནས་	PART
།		PUNCT
རྗེ་	རྗེ་	NO_POS
ཉིད་	ཉིད་	DET
ལ་མོ་	ལ་མོ་	OTHER
ས་	གིས་	PART
གུ་	གུ་	VERB
ཚད་	ཚད་	NOUN
བཟུང་	བཟུང་	NO_POS
མེད་པ་	མེད་པ་	VERB
ཞིག་	ཅིག་	PART
སྐྱེ་	སྐྱེ་	VERB
ན་	ནས་	PART
༑		PUNCT
གསོལ་བ་	གསོལ་བ་	VERB
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
བཏབ་པ་	བཏབ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
སྐད་ཅིག་	སྐད་ཅིག་	OTHER
དེ་ཉིད་	དེ་ཉིད་	NOUN
ལ་	ལ་	PART
མདུན་	མདུན་	NOUN
གྱི་	གི་	PART
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
།		PUNCT
རྗེ་	རྗེ་	NO_POS
དེ་ཉིད་	དེ་ཉིད་	NOUN
ཁྲི་	ཁྲི་	NUM
བཀོད་པ་	བཀོད་པ་	VERB
མཆོག་	མཆོག་	ADJ
དང་	དང་	NO_POS
ལྡན་པ་	ལྡན་པ་	VERB
འི་	གི་	PART
སྟེང་	སྟེང་	NOUN
དུ་	ལ་	PART
།		PUNCT
སྐུ་	སྐུ་	NOUN
ལ་	ལ་	PART
སྣམ་སྦྱར་	སྣམ་སྦྱར་	NOUN
དམར་སེར་	དམར་སེར་	NO_POS
ཉིས་བརྩེགས་	ཉིས་བརྩེགས་	NO_POS
དང་	དང་	NO_POS
།		PUNCT
དབུ་	དབུ་	NOUN
ལ་	ལ་	PART
སྒོམ་ཞྭ་	སྒོམ་ཞྭ་	NO_POS
བཞེས་པ་	བཞེས་པ་	VERB
འི་	གི་	PART
གསུང་	གསུང་	VERB
གིས་	གིས་	PART
།		PUNCT
བུ་	བུ་	NOUN
བླ་མ་	བླ་མ་	NOUN
ལ་	ལ་	PART
གསོལ་བ་	གསོལ་བ་	VERB
དྲག་	དྲག་	VERB
ཏུ་	ལ་	PART
བཏབ་	བཏབ་	VERB
ན་	ལ་	PART
ནད་	ནད་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
མྱུར་	མྱུར་	VERB
དུ་	ལ་	PART
གྲོལ་བ་	གྲོལ་བ་	VERB
ར་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
། །		PUNCT
རང་	རང་	PRON
གི་	གི་	PART
ལན་ཆགས་	ལན་ཆགས་	NO_POS
འཁོར་བ་	འཁོར་བ་	NOUN
འི་	གི་	PART
ཕྱིར་དུ་	ཕྱིར་དུ་	NO_POS
འབྱུང་པོ་	འབྱུང་པོ་	NOUN
ལ་	ལ་	PART
རང་	རང་	PRON
ལུས་	ལུས་	NOUN
ལ་	ལ་	ADP
ས་	གིས་	PART
བཏོན་པ་	བཏོན་པ་	VERB
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
དང་	དང་	NO_POS
བཅས་པ་	བཅས་པ་	VERB
འི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བྱིན་	བྱིན་	VERB
ཅིག་	ཅིག་	PART
འཇིགས་	འཇིགས་	VERB
རྒྱུ་	རྒྱུ་	NOUN
མེད་	མེད་	VERB
དོ་	གོ་	PART
གསུངས་	གསུངས་	VERB
ཏེ་	སྟེ་	PART
།		PUNCT
སྐུ་	སྐུ་	NOUN
ནམ་མཁ་	ནམ་མཁའ་	NOUN
ར་	ལ་	PART
ཡལ་	ཡལ་	NO_POS
ཏེ་	སྟེ་	PART
མི་སྣང་བ་	མི་སྣང་བ་	NO_POS
ར་	ལ་	PART
གྱུར་	གྱུར་	VERB
ཏོ་	གོ་	PART
། །		PUNCT
དུས་	དུས་	NOUN
དེ་	དེ་	DET
ར་	ལ་	PART
ཐུགས་	ཐུགས་	NOUN
སོས་པ་	སོས་པ་	VERB
འི་	གི་	PART
དྲན་པ་	དྲན་པ་	VERB
རྙེད་	རྙེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཉམས་	ཉམས་	NOUN
བཟང་པོ་	བཟང་པོ་	ADJ
ཤ་	ཤ་	VERB
།		PUNCT
རང་	རང་	PRON
ལུས་	ལུས་	NOUN
གཏར་བ་	གཏར་བ་	NO_POS
འི་	གི་	PART
ཁྲག་	ཁྲག་	NOUN
གི་	གི་	PART
གཏོར་མ་	གཏོར་མ་	NOUN
བསྔོས་པ་	བསྔོས་པ་	VERB
ས་	གིས་	PART
།		PUNCT
བགེགས་	བགེགས་	NOUN
དེ་	སྟེ་	PART
རླུང་དམར་	རླུང་དམར་	OTHER
